embedding,dimensionality,pca_applied,classifier,k_folds,cv_accuracy_mean,cv_precision_mean,cv_recall_mean,cv_f1_mean,cv_fit_time_mean,cv_accuracy_std,cv_precision_std,cv_recall_std,cv_f1_std,cv_fit_time_std
fasttext,100,no,svm,5,0.93,0.9309030600917133,0.9292467948717948,0.9297777832603547,0.5971273422241211,0.005513619500836093,0.00586418531989735,0.005383995309229896,0.005500187970658945,0.009474158775405176
