embedding,dimensionality,pca_applied,classifier,k_folds,cv_accuracy_mean,cv_precision_mean,cv_recall_mean,cv_f1_mean,cv_fit_time_mean,cv_accuracy_std,cv_precision_std,cv_recall_std,cv_f1_std,cv_fit_time_std
word2vec,200,no,rf,5,0.9571999999999999,0.9572787225300183,0.9570032051282051,0.9571197755015899,0.7231496334075928,0.002925747767665561,0.0029821771658667747,0.002881764973460121,0.002926968145256838,0.018007578365709948
