embedding,dimensionality,pca_applied,classifier,k_folds,cv_accuracy_mean,cv_precision_mean,cv_recall_mean,cv_f1_mean,cv_fit_time_mean,cv_accuracy_std,cv_precision_std,cv_recall_std,cv_f1_std,cv_fit_time_std
bert,300,yes,lr,5,0.9404,0.9405163766786793,0.9401602564102565,0.9402815450005966,2.667928123474121,0.004270831300812505,0.004108383661692048,0.004532565796058022,0.004306277916371077,0.20869264390767983
