embedding,dimensionality,pca_applied,classifier,k_folds,cv_accuracy_mean,cv_precision_mean,cv_recall_mean,cv_f1_mean,cv_fit_time_mean,cv_accuracy_std,cv_precision_std,cv_recall_std,cv_f1_std,cv_fit_time_std
bert,300,yes,rf,5,0.8836,0.8834914188015741,0.8833974358974359,0.8834019121541334,0.19667139053344726,0.009789790600416343,0.009727332608826368,0.009912918009256966,0.009828852677789577,0.023194254468814304
