embedding,dimensionality,pca_applied,classifier,k_folds,cv_accuracy_mean,cv_precision_mean,cv_recall_mean,cv_f1_mean,cv_auc_roc_mean,cv_fit_time_mean,cv_accuracy_std,cv_precision_std,cv_recall_std,cv_f1_std,cv_auc_roc_std,cv_fit_time_std
word2vec,100,no,svm,5,0.9373643643643644,0.9375293291169771,0.9371935729264038,0.9372541914513759,0.9795828265808799,0.1468493938446045,0.00848718623738902,0.008688332214489189,0.008143515959319147,0.00845634345382194,0.002597445080834626,0.056299971820436
